country,year,canonical_name,category,gap_type,diagnosis,raw_row_match,raw_row_amount,raw_row_file,action,series_amount,prev_amount,next_amount
UK,1999,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2003,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2004,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2005,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2006,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2007,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2008,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2009,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2010,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2011,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2012,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2013,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2014,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2015,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2016,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,270000000.0
UK,2017,Industrial Strategy Challenge Fund,innovation_instruments,outlier,"Amount 270,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,270000000.0,0.0,0.0
UK,2018,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,270000000.0,0.0
UK,2020,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,200000000.0
UK,2021,Industrial Strategy Challenge Fund,innovation_instruments,outlier,"Amount 200,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,200000000.0,0.0,0.0
UK,2023,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,200000000.0,0.0
UK,2024,Industrial Strategy Challenge Fund,innovation_instruments,ok,,,,,none,0.0,0.0,300000000.0
UK,2025,Industrial Strategy Challenge Fund,innovation_instruments,outlier,"Amount 300,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,300000000.0,0.0,
UK,1982,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,,0.0
UK,1987,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1989,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1993,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1994,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1996,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1998,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1999,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2003,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2004,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2005,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2006,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2007,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2008,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2009,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2010,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2011,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2012,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2013,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2014,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2015,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2016,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2017,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,120000000.0
UK,2018,Strength in Places Fund,innovation_instruments,outlier,"Amount 120,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,120000000.0,0.0,500000000.0
UK,2020,Strength in Places Fund,innovation_instruments,outlier,"Amount 500,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,500000000.0,120000000.0,100000000.0
UK,2021,Strength in Places Fund,innovation_instruments,outlier,"Amount 100,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,100000000.0,500000000.0,0.0
UK,2023,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,100000000.0,0.0
UK,2024,Strength in Places Fund,innovation_instruments,ok,,,,,none,0.0,0.0,500000000.0
UK,2025,Strength in Places Fund,innovation_instruments,outlier,"Amount 500,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,500000000.0,0.0,
UK,1982,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,,0.0
UK,1987,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1989,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1993,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1994,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1996,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1998,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,1999,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2003,R&D Expenditure Credit,innovation_instruments,ok,,,,,none,0.0,0.0,35000000.0
UK,2004,R&D Expenditure Credit,innovation_instruments,outlier,"Amount 35,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,35000000.0,0.0,450000000.0
UK,2005,R&D Expenditure Credit,innovation_instruments,outlier,"Amount 450,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,450000000.0,35000000.0,480000000.0
UK,2006,R&D Expenditure Credit,innovation_instruments,outlier,"Amount 480,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,480000000.0,450000000.0,450000000.0
