canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Nýsköpunarmiðstöð Íslands (Innovation Centre of Iceland),science_agency,2010,2010 0594.pdf,Nýsköpunarmiðstöð Íslands,1125700.0,Ministry of Industry,0,1190,False
Nýsköpunarmiðstöð Íslands (Innovation Centre of Iceland),science_agency,2012,2012 0493.pdf,Nýsköpunarmiðstöð Íslands,1194000.0,Innovation Center of Iceland,0,1278,True
Nýsköpunarmiðstöð Íslands (Innovation Centre of Iceland),science_agency,2013,2013 0801.pdf,Nýsköpunarmiðstöð Íslands,1256200.0,Icelandic Innovation Centre,0,1312,True
Nýsköpunarmiðstöð Íslands (Innovation Centre of Iceland),science_agency,2014,2014 0497.pdf,Nýsköpunarmiðstöð Íslands,1283400.0,Innovation Centre of Iceland,0,1352,True
Nýsköpunarmiðstöð Íslands (Innovation Centre of Iceland),science_agency,2016,2016 0703.pdf,Nýsköpunarmiðstöð Íslands,1000.0,Innovation Centre of Iceland,0,1431,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,1985,1985 0001.pdf,Orkustofnun,125651.0,Energy Agency,0,230,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,1989,1989 0430.pdf,Orkustofnun,281265.0,Energy Research Institute,0,355,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,1991,1991 0478.pdf,Orkustofnun,338240.0,National Energy Authority,0,431,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,1993,1993 0546.pdf,Orkustofnun,390300000.0,Energy Agency,0,489,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,1997,1997 0509.pdf,Orkustofnun,353400000.0,National Energy Authority,0,626,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2001,2001 0489.pdf,Orkustofnun,400700.0,Energy Research Institute,0,757,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2002,2002 0516.pdf,Orkustofnun,426500.0,Energy Authority,0,804,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2006,2006 0540.pdf,Orkustofnun,660600.0,Building Fund for Industry Research,0,1016,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2009,2009 0481.pdf,Orkustofnun,1132900.0,Orkustofnun / ÍSOR (Energy and Geothermal Research),0,1174,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2012,2012 0493.pdf,Orkustofnun,479100.0,National Energy Authority,0,1281,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2013,2013 0801.pdf,Orkustofnun,511100.0,Orkustofnun / ÍSOR (Energy and Geothermal Research),0,1333,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2015,2015 0801.pdf,Orkustofnun,597200.0,Orkustofnun / ÍSOR (Energy and Geothermal Research),0,1412,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2020,2020 s0561-f_I.pdf,Orkustofnun,744600.0,Energy Agency,0,1623,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2021,2021 s0726-f_I.pdf,Orkustofnun,717800.0,Orkustofnun / ÍSOR (Energy and Geothermal Research),0,1758,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2021,2021 s0726-f_I.pdf,Orkustofnun,722700.0,Orkustofnun / ÍSOR (Energy and Geothermal Research),0,1759,True
Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,2022,2022 s0286-f_I.pdf,Orkustofnun,834000.0,National Energy Authority,0,1798,True
Rannsóknarnámssjóður (Research Scholarship Fund),innovation_instruments,2004,2004 0588.pdf,Rannsóknarnámssjóður,50000.0,Research Scholarship Fund,0,903,True
Rannsóknarnámssjóður (Research Scholarship Fund),innovation_instruments,2005,2005 0536.pdf,Rannsóknarnámssjóður,60000.0,Research Scholarship Fund,0,949,True
Rannsóknarnámssjóður (Research Scholarship Fund),innovation_instruments,2006,2006 0540.pdf,1.01 Rannsóknarnámssjóður,60000.0,Research Scholarship Fund,0,1002,True
Rannsóknarnámssjóður (Research Scholarship Fund),innovation_instruments,2007,2007 0550.pdf,Rannsóknarnámssjóður,80000.0,Research Scholarship Fund,0,1042,True
Rannsóknarnámssjóður (Research Scholarship Fund),innovation_instruments,2010,2010 0594.pdf,Rannsóknarnámssjóður,100000.0,Ministry of Education and Culture,0,1183,True
Rannsóknarnámssjóður (Research Scholarship Fund),innovation_instruments,2012,2012 0493.pdf,Rannsóknarnámssjóður,96000.0,Research Scholarship Fund,0,1272,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1981,1981 0382.pdf,Rannsóknaráð ríkisins,1542150.0,National Research Council of Iceland,0,116,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1981,1981 0382.pdf,Rannsóknaráð ríkisins,13638320.0,National Research Council of Iceland,0,122,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1984,1984 0305.pdf,Rannsóknaráð ríkisins,10700.0,National Research Council of Iceland,0,193,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1987,1987 0499.pdf,Rannsóknaráð ríkisins,16589.0,National Research Council of Iceland,0,277,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1987,1987 0499.pdf,Rannsóknaráð ríkisins,10000.0,National Research Council of Iceland,0,288,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1988,1988 0434.pdf,Rannsóknaráð ríkisins,40261.0,National Research Council of Iceland,0,306,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1988,1988 0434.pdf,Rannsóknaráð ríkisins,321381.0,National Research Council of Iceland,0,309,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1989,1989 0430.pdf,Rannsóknaráð ríkisins,16096.0,National Research Council of Iceland,0,342,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1990,1990 0496.pdf,Rannsóknaráð ríkisins,118639.0,National Research Council of Iceland,0,377,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1990,1990 0496.pdf,Rannsóknaráð ríkisins,0.0,National Research Council of Iceland,0,400,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1992,1992 0374.pdf,Rannsóknaráð ríkisins,110000.0,National Research Council of Iceland,0,454,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1994,1994 0488.pdf,Rannsóknaráð ríkisins,200000000.0,National Research Council of Iceland,0,510,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1995,1995 0503.pdf,Rannsóknaráð ríkisins,31600.0,National Research Council of Iceland,0,543,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1996,1996 0500.pdf,Rannsóknaráð ríkisins,5000000.0,National Research Council of Iceland,0,584,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1996,1996 0500.pdf,Rannsóknaráð ríkisins,20000000.0,National Research Council of Iceland,0,591,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1997,1997 0509.pdf,Rannsóknaráð ríkisins,20000000.0,National Research Council of Iceland,0,629,True
Rannsóknaráð ríkisins (National Research Council),science_agency,1999,1999 0631.pdf,Rannsóknaráð ríkisins,46800.0,National Research Council of Iceland,0,686,True
Rannsóknaráð ríkisins (National Research Council),science_agency,2000,2000 0455.pdf,Rannsóknaráð ríkisins,280900.0,National Research Council of Iceland,0,717,True
Rannsóknaráð ríkisins (National Research Council),science_agency,2000,2000 0455.pdf,Rannsóknaráð ríkisins,0.0,National Research Council of Iceland,0,734,True
Rannsóknaráð ríkisins (National Research Council),science_agency,2001,2001 0489.pdf,Rannsóknaráð ríkisins,0.0,National Research Council of Iceland,0,775,True
Rannsóknaráð ríkisins (National Research Council),science_agency,2001,2001 0489.pdf,Rannsóknaráð ríkisins,174000.0,National Research Council of Iceland,0,780,True
Rannsóknaráð ríkisins (National Research Council),science_agency,2002,2002 0516.pdf,Rannsóknaráð ríkisins,,National Research Council of Iceland,0,806,True
Rannsóknaráð ríkisins (National Research Council),science_agency,2003,2003 0608.pdf,Rannsóknaráð ríkisins,0.0,National Research Council of Iceland,0,831,True
