country,year,section_code,section_name_en,program_code,program_description,line_description,amount_local,currency,rd_category,pillar,decision,confidence,source_file,page_number
Denmark,1980,§23,Ministry of Finance,03.01,Administrationsdepartementet,03.01 Administrationsdepartementet,47200,DKK,direct_rd,Direct R&D,review,0.95,1980 19792_L1_som_vedtaget.pdf,132
Denmark,1975,§19,Ministry of Ecclesiastical Affairs,63.02,Til afholdelse af videnskabeligt kursus for præster,63.02 Til afholdelse af videnskabeligt kursus for præster,45000,DKK,direct_rd,Direct R&D,include,0.75,1975 19742_L1_som_vedtaget.pdf,109
Denmark,1975,§9,Ministry for Greenland,63.02,Til Arktisk Institut 63.03. Til videnskabelige formål,63.02 Til Arktisk Institut 63.03. Til videnskabelige formål,40000,DKK,direct_rd,Direct R&D,review,0.85,1975 19742_L1_som_vedtaget.pdf,35
Denmark,1976,§9,Ministry for Greenland,7.07,Andre videnskabelige undersøgelser,7.07 Andre videnskabelige undersøgelser,40000,DKK,direct_rd,Direct R&D,review,0.95,1976 19751_L100_som_vedtaget.pdf,34
Denmark,1977,§16,Ministry of Public Works,53.03,Til OECD's forskning inden for vejsektoren,53.03 Til OECD's forskning inden for vejsektoren,40000,DKK,direct_rd,Direct R&D,include,0.85,1977 19762_L1_som_vedtaget.pdf,81
Denmark,1979,§16,Ministry of Public Works,53.03,Til OECD's forskning inden for vejsektoren,53.03 Til OECD's forskning inden for vejsektoren,40000,DKK,direct_rd,Direct R&D,include,0.85,1979 9781_L1_som_vedtaget.pdf,77
Denmark,1980,§11,Ministry of Agriculture,53.06,Udgivelse af Landbrugsårbog 53.08. Undersøgelser ved forskningsinstitutter for handels- og indu-,53.06 Udgivelse af Landbrugsårbog 53.08. Undersøgelser ved forskningsinstitutter for handels- og indu-,40000,DKK,direct_rd,Direct R&D,review,0.8,1980 19792_L1_som_vedtaget.pdf,39
Denmark,1980,§16,Ministry of Public Works,53.03,Til OECD's forskning inden for vejsektoren,53.03 Til OECD's forskning inden for vejsektoren,40000,DKK,direct_rd,Direct R&D,include,0.85,1980 19792_L1_som_vedtaget.pdf,77
Denmark,1982,§16,Ministry of Public Works,53.03,Til OECD's forskning inden for vejsektoren,53.03 Til OECD's forskning inden for vejsektoren,40000,DKK,direct_rd,Direct R&D,include,0.85,1982 19812_L1_som_vedtaget.pdf,76
Denmark,1979,§23,Ministry of Finance,03.01,Administrationsdepartementet,03.01 Administrationsdepartementet,37700,DKK,direct_rd,Direct R&D,review,0.95,1979 9781_L1_som_vedtaget.pdf,130
Denmark,1979,§23,Ministry of Finance,53.02,Det internationale institut for administrative videnskaber,53.02 Det internationale institut for administrative videnskaber,37700,DKK,direct_rd,Direct R&D,include,0.85,1979 9781_L1_som_vedtaget.pdf,130
Denmark,1977,§17,Ministry of Trade,52.01,Særligt bidrag til Euratom 53.01. Udbygning af dansk energiforskning og -udvikling,52.01 Særligt bidrag til Euratom 53.01. Udbygning af dansk energiforskning og -udvikling,35000,DKK,direct_rd,Direct R&D,review,0.85,1977 19762_L1_som_vedtaget.pdf,90
Denmark,1978,§23,"Ministry of Finance,",53.02,Det internationale institut for administrative videnskaber,53.02 Det internationale institut for administrative videnskaber,27700,DKK,direct_rd,Direct R&D,include,0.85,1978 19771_L101_som_vedtaget.pdf,127
Denmark,1975,§9,Ministry for Greenland,63.03,Til videnskabelige formål 63.05. Zootopografiske undersøgelser,63.03 Til videnskabelige formål 63.05. Zootopografiske undersøgelser,25000,DKK,direct_rd,Direct R&D,review,0.85,1975 19742_L1_som_vedtaget.pdf,35
Denmark,1975,§16,Ministry of Public Works,63.05,Til OECDs forskning inden for vejsektoren,63.05 Til OECDs forskning inden for vejsektoren,25000,DKK,direct_rd,Direct R&D,include,0.85,1975 19742_L1_som_vedtaget.pdf,91
Denmark,1975,§27,Ministry of the Environment,2.02,Kemikaliekontrollen,2.02 Kemikaliekontrollen,25000,DKK,direct_rd,Direct R&D,review,0.95,1975 19742_L1_som_vedtaget.pdf,163
Denmark,1975,§27,Ministry of the Environment,62.01,Til forsknings- og oplysningsarbejde vedrørende bekæmpelses-,62.01 Til forsknings- og oplysningsarbejde vedrørende bekæmpelses-,25000,DKK,direct_rd,Direct R&D,include,0.8,1975 19742_L1_som_vedtaget.pdf,163
Denmark,1976,§27,Ministry of the Environment,2.02,Kemikaliekontrollen,2.02 Kemikaliekontrollen,25000,DKK,direct_rd,Direct R&D,review,0.95,1976 19751_L100_som_vedtaget.pdf,160
Denmark,1976,§27,Ministry of the Environment,52.01,Til forsknings- og oplysningsarbejde vedrørende bekæmpelses-,52.01 Til forsknings- og oplysningsarbejde vedrørende bekæmpelses-,25000,DKK,direct_rd,Direct R&D,include,0.8,1976 19751_L100_som_vedtaget.pdf,160
Denmark,1977,§27,Ministry of the Environment,2.02,Kemikaliekontrollen,2.02 Kemikaliekontrollen,25000,DKK,direct_rd,Direct R&D,review,0.95,1977 19762_L1_som_vedtaget.pdf,161
Denmark,1977,§27,Ministry of the Environment,52.01,Til forsknings- og oplysningsarbejde vedrørende bekæmpel-,52.01 Til forsknings- og oplysningsarbejde vedrørende bekæmpel-,25000,DKK,direct_rd,Direct R&D,include,0.8,1977 19762_L1_som_vedtaget.pdf,161
Denmark,1979,§11,Ministry of Agriculture,53.06,Udgivelse af Landbrugsårbog 53.08. Undersøgelser ved forskningsinstitutter for handels- og indu-,53.06 Udgivelse af Landbrugsårbog 53.08. Undersøgelser ved forskningsinstitutter for handels- og indu-,25000,DKK,direct_rd,Direct R&D,review,0.8,1979 9781_L1_som_vedtaget.pdf,39
Denmark,1979,§27,Ministry of the Environment,02.02,Kemikaliekontrollen,02.02 Kemikaliekontrollen,25000,DKK,direct_rd,Direct R&D,review,0.95,1979 9781_L1_som_vedtaget.pdf,140
Denmark,1980,§27,Ministry of the Environment,02.02,Kemikaliekontrollen,02.02 Kemikaliekontrollen,25000,DKK,direct_rd,Direct R&D,review,0.95,1980 19792_L1_som_vedtaget.pdf,143
Denmark,1977,§23,Ministry of Finance,53.02,Det internationale institut for administrative videnskaber,53.02 Det internationale institut for administrative videnskaber,23100,DKK,direct_rd,Direct R&D,include,0.85,1977 19762_L1_som_vedtaget.pdf,144
Denmark,1976,§23,Ministry of Finance,53.02,Det internationale institut for administrative videnskaber,53.02 Det internationale institut for administrative videnskaber,22500,DKK,direct_rd,Direct R&D,include,0.85,1976 19751_L100_som_vedtaget.pdf,148
Denmark,1976,§23,Ministry of Finance,53.01,Det nordiske administrative forbund 53.02. Det internationale institut for administrative videnskaber...,53.01 Det nordiske administrative forbund 53.02. Det internationale institut for administrative videnskaber...,20000,DKK,direct_rd,Direct R&D,review,0.85,1976 19751_L100_som_vedtaget.pdf,148
Denmark,1977,§23,Ministry of Finance,53.01,Det nordiske administrative forbund 53.02. Det internationale institut for administrative videnskaber...,53.01 Det nordiske administrative forbund 53.02. Det internationale institut for administrative videnskaber...,20000,DKK,direct_rd,Direct R&D,review,0.85,1977 19762_L1_som_vedtaget.pdf,144
Denmark,1978,§27,Ministry of the Environment,2.02,Indtægter Tilskud,2.02 Indtægter Tilskud,18800,DKK,direct_rd,Direct R&D,review,0.95,1978 19771_L101_som_vedtaget.pdf,138
Denmark,1978,§27,Ministry of the Environment,52.01,Forsknings- og oplysningsarbejde vedr. bekæmpelses-,52.01 Forsknings- og oplysningsarbejde vedr. bekæmpelses-,18800,DKK,direct_rd,Direct R&D,review,0.8,1978 19771_L101_som_vedtaget.pdf,138
Denmark,1981,§21,Ministry of Cultural Affairs,53.13,Andre understøttelser,53.13 Andre understøttelser,16800,DKK,direct_rd,Direct R&D,review,0.8,1981 19801_L1_som_vedtaget.pdf,124
Denmark,1980,§21,Ministry of Cultural Affairs,53.13,Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål,53.13 Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål,16300,DKK,direct_rd,Direct R&D,review,0.85,1980 19792_L1_som_vedtaget.pdf,116
Denmark,1979,§21,Ministry of Cultural Affairs,53.13,Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål,53.13 Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål,16000,DKK,direct_rd,Direct R&D,review,0.85,1979 9781_L1_som_vedtaget.pdf,114
Denmark,1977,§21,Ministry of Cultural Affairs,53.13,Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige - formål.....,53.13 Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige - formål.....,15200,DKK,direct_rd,Direct R&D,review,0.85,1977 19762_L1_som_vedtaget.pdf,126
Denmark,1975,§23,Ministry of Finance,63.01,Det nordiske administrative forbund 63.02. Det internationale institut for administrative videnskaber...,63.01 Det nordiske administrative forbund 63.02. Det internationale institut for administrative videnskaber...,15000,DKK,direct_rd,Direct R&D,review,0.85,1975 19742_L1_som_vedtaget.pdf,151
Denmark,1978,§23,"Ministry of Finance,",53.01,Det nordiske administrative forbund 53.02. Det internationale institut for administrative videnskaber,53.01 Det nordiske administrative forbund 53.02. Det internationale institut for administrative videnskaber,15000,DKK,direct_rd,Direct R&D,review,0.85,1978 19771_L101_som_vedtaget.pdf,127
Denmark,1979,§11,Ministry of Agriculture,53.25,Office International de la Vigne,53.25 Office International de la Vigne,15000,DKK,direct_rd,Direct R&D,review,0.8,1979 9781_L1_som_vedtaget.pdf,40
Denmark,1980,§11,Ministry of Agriculture,53.25,Office International de la Vigne,53.25 Office International de la Vigne,15000,DKK,direct_rd,Direct R&D,review,0.8,1980 19792_L1_som_vedtaget.pdf,40
Denmark,1976,§21,Ministry of Cultural Affairs,53.13,Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål,53.13 Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål,14700,DKK,direct_rd,Direct R&D,review,0.85,1976 19751_L100_som_vedtaget.pdf,131
Denmark,1975,§21,Ministry of Cultural Affairs,63.13,Andre understøttelser 63.14. Kunstnere og videnskabmænd m. fl. til særlige formål,63.13 Andre understøttelser 63.14. Kunstnere og videnskabmænd m. fl. til særlige formål,14000,DKK,direct_rd,Direct R&D,review,0.85,1975 19742_L1_som_vedtaget.pdf,133
Denmark,1975,§21,Ministry of Cultural Affairs,63.14,Kunstnere og videnskabmænd m. fl. til særlige formål,63.14 Kunstnere og videnskabmænd m. fl. til særlige formål,11900,DKK,direct_rd,Direct R&D,include,0.85,1975 19742_L1_som_vedtaget.pdf,133
Denmark,1978,§21,"Ministry of Cultural Affairs. ,홢",53.13,Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål..,53.13 Andre understøttelser 53.14. Kunstnere og videnskabsmænd m. fl. til særlige formål..,11800,DKK,direct_rd,Direct R&D,review,0.85,1978 19771_L101_som_vedtaget.pdf,112
Denmark,1976,§21,Ministry of Cultural Affairs,53.14,Kunstnere og videnskabsmænd m. fl. til særlige formål,53.14 Kunstnere og videnskabsmænd m. fl. til særlige formål,10900,DKK,direct_rd,Direct R&D,include,0.85,1976 19751_L100_som_vedtaget.pdf,131
Denmark,1977,§21,Ministry of Cultural Affairs,53.14,Kunstnere og videnskabsmænd m. fl. til særlige - formål,53.14 Kunstnere og videnskabsmænd m. fl. til særlige - formål,10900,DKK,direct_rd,Direct R&D,include,0.85,1977 19762_L1_som_vedtaget.pdf,126
Denmark,1979,§21,Ministry of Cultural Affairs,53.14,Kunstnere og videnskabsmænd m. fl. til særlige formål,53.14 Kunstnere og videnskabsmænd m. fl. til særlige formål,10900,DKK,direct_rd,Direct R&D,include,0.85,1979 9781_L1_som_vedtaget.pdf,114
Denmark,1980,§21,Ministry of Cultural Affairs,53.14,Kunstnere og videnskabsmænd m. fl. til særlige formål,53.14 Kunstnere og videnskabsmænd m. fl. til særlige formål,10900,DKK,direct_rd,Direct R&D,include,0.85,1980 19792_L1_som_vedtaget.pdf,116
Denmark,1975,§11,Ministry of Agriculture,3.01,Statens forsøgsvirksomhed i plantekultur,3.01 Statens forsøgsvirksomhed i plantekultur,10000,DKK,direct_rd,Direct R&D,review,0.9,1975 19742_L1_som_vedtaget.pdf,47
Denmark,1975,§20,Ministry of Education,63.92,Centre International de Formation Européenne (CIFE),63.92 Centre International de Formation Européenne (CIFE),10000,DKK,institution_funding,Institutional,review,0.8,1975 19742_L1_som_vedtaget.pdf,112
Denmark,1984,§11,Ministry of Agriculture,20.02,Kontrol- og tilsynsvirksomheder,20.02 Kontrol- og tilsynsvirksomheder,10000,DKK,direct_rd,Direct R&D,review,0.85,1984 19832_L1_som_vedtaget.pdf,55
Denmark,1983,§4.02,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,1693864000,DKK,possible_rd,Ambiguous,review,0.7,1983 19821_L1_som_vedtaget.pdf,161
Denmark,1981,§24,Ministry of Taxation,30.05,Undervisningsministeriets fond (andre ungdomsformål),30.05 Undervisningsministeriets fond (andre ungdomsformål),1240482400,DKK,possible_rd,Ambiguous,review,0.8,1981 19801_L1_som_vedtaget.pdf,143
Denmark,1980,§24,Ministry of Taxation,30.05,Undervisningsministeriets fond (andre ungdomsformål),30.05 Undervisningsministeriets fond (andre ungdomsformål),1123014000,DKK,possible_rd,Ambiguous,review,0.8,1980 19792_L1_som_vedtaget.pdf,135
Denmark,1982,§4.02,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,1114231000,DKK,possible_rd,Ambiguous,review,0.7,1982 19812_L1_som_vedtaget.pdf,157
Denmark,1981,§40,Bevægelserne på State formueog kapitalkonti,12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,1011221000,DKK,possible_rd,Ambiguous,review,0.7,1981 19801_L1_som_vedtaget.pdf,165
Denmark,1981,§20,Ministry of Education,03.88,Undervisning af svært handicappede elever,03.88 Undervisning af svært handicappede elever,938634300,DKK,possible_rd,Ambiguous,review,0.8,1981 19801_L1_som_vedtaget.pdf,105
Denmark,1980,§30,Bevægelserne på State formueog kapitalkonti,12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,857087000,DKK,possible_rd,Ambiguous,review,0.7,1980 19792_L1_som_vedtaget.pdf,156
Denmark,1980,§20,Ministry of Education,53.02,"Historisk-Arkæologisk forsøgscenter, Lejre 04. Ungdomsundervisning og folkeoplysende arbejde","53.02 Historisk-Arkæologisk forsøgscenter, Lejre 04. Ungdomsundervisning og folkeoplysende arbejde",840868500,DKK,possible_rd,Ambiguous,review,0.8,1980 19792_L1_som_vedtaget.pdf,98
Denmark,1979,§30,Bevægelserne på State formueog kapitalkonti,12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,818580000,DKK,possible_rd,Ambiguous,review,0.7,1979 9781_L1_som_vedtaget.pdf,151
Denmark,1984,§17,Ministry of Trade,03.21,Teknologistyrelsen,03.21 Teknologistyrelsen,742078000,DKK,possible_rd,Innovation,review,0.85,1984 19832_L1_som_vedtaget.pdf,103
Denmark,1978,§4.60,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,578671600,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,148
Denmark,1976,§4.60,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,574705000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,168
Denmark,1981,§17,Ministry of Trade,03.21,Teknologistyrelsen,03.21 Teknologistyrelsen,479378000,DKK,possible_rd,Innovation,review,0.85,1981 19801_L1_som_vedtaget.pdf,91
Denmark,1982,§17,Ministry of Trade,03.21,Teknologistyrelsen,03.21 Teknologistyrelsen,467851000,DKK,possible_rd,Innovation,review,0.85,1982 19812_L1_som_vedtaget.pdf,83
Denmark,1975,§20,Ministry of Education,63.01,Fripladstilskud til elever i den undervisningspligtige alder,63.01 Fripladstilskud til elever i den undervisningspligtige alder,462998700,DKK,possible_rd,Ambiguous,review,0.8,1975 19742_L1_som_vedtaget.pdf,114
Denmark,1980,§17,Ministry of Trade,03.21,Teknologistyrelsen,03.21 Teknologistyrelsen,322433600,DKK,possible_rd,Innovation,review,0.85,1980 19792_L1_som_vedtaget.pdf,83
Denmark,1977,§20,Ministry of Education,4.11,Fritidsundervisning m. v,4.11 Fritidsundervisning m. v,218669000,DKK,possible_rd,Ambiguous,review,0.8,1977 19762_L1_som_vedtaget.pdf,107
Denmark,1977,§20,Ministry of Education,6.04,Erhvervsfaglige forsøgsuddannelser på tekniske skoler m.v,6.04 Erhvervsfaglige forsøgsuddannelser på tekniske skoler m.v,208800000,DKK,possible_rd,Ambiguous,review,0.8,1977 19762_L1_som_vedtaget.pdf,110
Denmark,1976,§20,Ministry of Education,6.04,Erhvervsfaglige forsøgsuddannelser på tekniske skoler m. v,6.04 Erhvervsfaglige forsøgsuddannelser på tekniske skoler m. v,203900000,DKK,possible_rd,Ambiguous,review,0.8,1976 19751_L100_som_vedtaget.pdf,115
Denmark,1982,§20,Ministry of Education,53.40,Udvikling m.v. af KVUuddannelser 02. International virksomhed,53.40 Udvikling m.v. af KVUuddannelser 02. International virksomhed,200500100,DKK,possible_rd,Ambiguous,review,0.8,1982 19812_L1_som_vedtaget.pdf,96
Denmark,1984,§17,Ministry of Trade,74.05,Overtagne fordringer vedrørende garantier for egnsudviklings-,74.05 Overtagne fordringer vedrørende garantier for egnsudviklings-,171200000,DKK,possible_rd,Ambiguous,review,0.7,1984 19832_L1_som_vedtaget.pdf,106
Denmark,1976,§20,Ministry of Education,53.11,Driftstilskud til etablering af undervisning i HF-enkeltfag på,53.11 Driftstilskud til etablering af undervisning i HF-enkeltfag på,158954000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,114
Denmark,1975,§20,Ministry of Education,7.12,Erhvervsfaglige forsøgsuddannelser,7.12 Erhvervsfaglige forsøgsuddannelser,149000000,DKK,possible_rd,Ambiguous,review,0.8,1975 19742_L1_som_vedtaget.pdf,124
Denmark,1975,§22,Ministry of Defence,70.01,Bygge- og anlægsarbejder 20.87. Internationale anlægsprogrammer m. v.:,70.01 Bygge- og anlægsarbejder 20.87. Internationale anlægsprogrammer m. v.:,99300000,DKK,possible_rd,Ambiguous,review,0.7,1975 19742_L1_som_vedtaget.pdf,146
Denmark,1980,§4.02,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,92000000,DKK,possible_rd,Ambiguous,review,0.7,1980 19792_L1_som_vedtaget.pdf,155
Denmark,1984,§4.02,Afdrag på studielån,03.30,Undervisningsministeriet,03.30 Undervisningsministeriet,88000000,DKK,possible_rd,Ambiguous,review,0.7,1984 19832_L1_som_vedtaget.pdf,196
Denmark,1978,§20,Ministry of Education,51.06,"Fritidsundervisning for voksne, LB 383 1975 § 69","51.06 Fritidsundervisning for voksne, LB 383 1975 § 69",87065700,DKK,possible_rd,Ambiguous,review,0.7,1978 19771_L101_som_vedtaget.pdf,97
Denmark,1975,§20,Ministry of Education,7.12,Erhvervsfaglige forsøgsuddannelser,7.12 Erhvervsfaglige forsøgsuddannelser,86700000,DKK,possible_rd,Ambiguous,review,0.8,1975 19742_L1_som_vedtaget.pdf,124
Denmark,1983,§11,Ministry of Agriculture,70.02,Statens Husdyrbrugsforsøg 70.05. Statens veterinære Serumlaboratorium . . . . . . . . . . . . . . . . . . . .,70.02 Statens Husdyrbrugsforsøg 70.05. Statens veterinære Serumlaboratorium . . . . . . . . . . . . . . . . . . . .,86423000,DKK,possible_rd,Ambiguous,review,0.75,1983 19821_L1_som_vedtaget.pdf,46
Denmark,1976,§4.60,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,85000000,DKK,possible_rd,Ambiguous,review,0.7,1976 19751_L100_som_vedtaget.pdf,167
Denmark,1979,§4.02,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,82000000,DKK,possible_rd,Ambiguous,review,0.7,1979 9781_L1_som_vedtaget.pdf,150
Denmark,1982,§4.02,Studielån (State uddannelsesstøtte),12.80,Undervisningsministeriet,12.80 Undervisningsministeriet,75000000,DKK,possible_rd,Ambiguous,review,0.7,1982 19812_L1_som_vedtaget.pdf,157
