country,year,issue_type,issue_label,missing_agency_years,outlier_agency_years,actions,gap_subtypes,agencies,run_docs_for_year,zero_row_docs_for_year,queue_source_files,run_source_files,diagnosis_excerpt,criticality_rank,criticality_score,severity
Norway,2005,outlier_or_unit_break,Outlier or unit/currency break,0,10,verify,,Basic Appropriations to Environmental Research Institutes | Basic Appropriations to Research Institutes | Basic Research Funding | EU Framework Program for Research | Environmental Research and Monitoring | Grants to Norwegian Veterinary Institute,1,0,,2005 vedtatt_budsjett2005.pdf,"Amount 120,208,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 936,930,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 525,082,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2006,outlier_or_unit_break,Outlier or unit/currency break,0,16,verify,,50 Grants | Basic Funding for State Universities | Basic Grants to Environmental Research Institutes | Environmental Research and Monitoring | Fund for Research and Innovation - Returns | Grants for Development Measures,1,0,,2006 vedtatt_budsjett2006.pdf,"Amount 5,767,387,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,350,831,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,134,060,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2007,outlier_or_unit_break,Outlier or unit/currency break,0,15,verify,,Basic Funding for State Scientific Colleges | Basic Funding for State Universities | Basic Grants to Research Institutes | Grants for Development Measures | Grants to Norwegian Veterinary Institute | Grants to Other Private Institutions,1,0,,2007 vedtatt_budsjett2007.pdf,"Amount 20,937,974,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 5,796,978,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,497,631,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2008,outlier_or_unit_break,Outlier or unit/currency break,0,15,verify,,Basic Grants to Environmental Research Institutes | Dental Health Services Development | Environmental Monitoring and Data Programs | Environmental Research and Monitoring | Grants for Development Measures | Grants to GenØk - Centre for Biosafety,1,0,,2008 vedtatt_budsjett2008.pdf,"Amount 6,939,560,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 391,518,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 110,521,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2009,outlier_or_unit_break,Outlier or unit/currency break,0,13,verify,,Basic Funding for Social Science Research Institutes | Basic Grants to Research Institutes | EU Framework Program for Research | Grants for Development Measures | Grants to Veterinary Institute | Marine Biotechnology Grants,1,0,,2009 vedtatt_budsjett2009.pdf,"Amount 2,996,089,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,120,164,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 283,818,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2010,outlier_or_unit_break,Outlier or unit/currency break,0,10,verify,,50 Grants | Basic Funding for Social Science Research Institutes | Basic Grants to Environmental Research Institutes | Basic Grants to Research Institutes | Fund Capital for Research and Innovation | Operation of Research Vessels,1,0,,2010 vedtatt-budsjett-for-2010.pdf,"Amount 5,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 3,558,160,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,307,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2011,outlier_or_unit_break,Outlier or unit/currency break,0,12,verify,,Basic Appropriations to Environmental Research Institutes | Basic Funding for Social Science Research Institutes | Basic Grants to Research Institutes | Basic Research Funding | European Institute of Innovation and Technology | Grants to GenØk - Centre for Biosafety,1,0,,2011 statsbudsjettet2011-beriktiget.pdf,"Amount 203,312,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 168,858,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 181,147,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2012,outlier_or_unit_break,Outlier or unit/currency break,0,12,verify,,Basic Appropriations for Research Institutes | Basic Appropriations to Research Institutes | Grants for Development Measures | Grants for Marine Value Creation | Grants to Private Recipients | Grants to Veterinary Institute,1,0,,2012 blabok2012.pdf,"Amount 27,202,836,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 867,573,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 667,668,000 outside expected range [-463,985,250 – 618,647,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2013,outlier_or_unit_break,Outlier or unit/currency break,0,12,verify,,50 Grants | Basic Appropriations to Environmental Research Institutes | Basic Funding for Social Science Research Institutes | Basic Research Funding | Core Funding for Research Institutes | European Institute of Innovation and Technology,1,0,,2013 vedtatt_budsjett2013.pdf,"Amount 201,765,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 37,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 897,203,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2014,outlier_or_unit_break,Outlier or unit/currency break,0,11,verify,,Base Funding for Social Science Research Institutes | EU Framework Program for Research | Grants to INTSOK | International CO2 Management Grants | Operation of Research Vessels | Overarching Research Policy Priorities,1,0,,2014 blabok2014.pdf,"Amount 1,003,605,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 741,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 692,428,000 outside expected range [-463,985,250 – 618,647,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2015,outlier_or_unit_break,Outlier or unit/currency break,0,8,verify,,"CLIMIT | Long-term, fundamental research | Research and Development Grants | Research services, TCM DA | Special operating expenses for research and knowledge development | Total Knowledge and Competence",1,0,,2015 blabok2015.pdf,"Amount 32,521,741,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,523,564,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,747,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2016,outlier_or_unit_break,Outlier or unit/currency break,0,14,verify,,"Basic Appropriations to Environmental Research Institutes | Grants for Research | International cooperation on environmental research | Long-term, fundamental research | National Environmental Research Tasks | Research Activity",1,0,,2016 blabok2016.pdf,"Amount 34,604,287,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,600,972,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,806,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2017,outlier_or_unit_break,Outlier or unit/currency break,0,17,verify,,"Base Funding for Social Science Research Institutes | EU Framework Program for Research | Grants to Norwegian Energy Partners | Industry-oriented Food Research | Innovation Activities Program | Long-term, fundamental research",1,0,,2017 blabok2017.pdf,"Amount 1,661,282,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 959,154,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 837,852,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2018,outlier_or_unit_break,Outlier or unit/currency break,0,27,verify,,Base Funding for Social Science Research Institutes | Basic Appropriations to Environmental Research Institutes | Bioeconomy Scheme | Energy Research | Environmental Research and Monitoring | Environmental Technology,1,0,,2018 blabok2018.pdf,"Amount 189,084,303,000 outside expected range [-51,969,160,000 – 189,008,178,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 507,719,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,630,883,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2019,outlier_or_unit_break,Outlier or unit/currency break,0,22,verify,,Base Funding for Social Science Research Institutes | Cross-sectoral and Strategic Initiatives | EU Space Programs | Energy Research | Environmental Technology | Grants to External Research Institutes,1,0,,2019 blaabok-2019.pdf,"Amount 234,107,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,699,644,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,634,642,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2020,outlier_or_unit_break,Outlier or unit/currency break,0,17,verify,,Bioeconomy Scheme | Cross-sectoral and Strategic Initiatives | Fisheries Research and Monitoring | Grants to Nofima AS | Grants to Norwegian Veterinary Institute | Industry-oriented Food Research,1,0,,2020 blaabok_2020.pdf,"Amount 1,810,078,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,408,881,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,242,463,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2021,outlier_or_unit_break,Outlier or unit/currency break,0,21,verify,,Basic Research Funding | Cross-sectoral and Strategic Initiatives | EU Framework Programme for Research and Innovation | Energy Research | Fisheries Research and Monitoring | Grants for Industry-oriented Research,1,0,,2021 blaabok-2021.pdf,"Amount 2,529,593,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,703,730,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,275,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2022,outlier_or_unit_break,Outlier or unit/currency break,0,18,verify,,Cross-sectoral and Strategic Initiatives | Energy Research | Fisheries Research and Monitoring | Gassnova SF | Grants for Industry-oriented Research | Grants for Marine Research,1,0,,2022 blaabok_2022.pdf,"Amount 230,232,326,000 outside expected range [-51,969,160,000 – 189,008,178,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 39,361,248,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 3,884,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
Norway,2023,outlier_or_unit_break,Outlier or unit/currency break,0,15,verify,,Cross-sectoral and Strategic Initiatives | Fisheries Research and Monitoring | Grants for Industry-oriented Research | Grants for Marine and Maritime Research | Industry-oriented Food Research | Kunnskapsdepartementet (total),1,0,,2023 blaabok_2023.pdf,"Amount 251,057,459,000 outside expected range [-51,969,160,000 – 189,008,178,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,757,574,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,045,169,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",4,381.2,high
