canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
ANSTO / Atomic Energy Commission,science_agency,2013,2013 No4 C2013A00022.docx,Australian Nuclear Science and Technology Organisation,45000.0,Payments to CAC Act bodies:,20.0,13.0,True
ANSTO / Atomic Energy Commission,science_agency,2013,2013 No4 C2013A00022.docx,"DEPARTMENT OF INDUSTRY, INNOVATION, SCIENCE, RESEARCH AND TERTIARY EDUCATION FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",45000.0,"Non
Operating",22.0,4.0,True
ANSTO / Atomic Energy Commission,science_agency,2014,2014 No1 C2014C00349.DOCX,Total: Australian Nuclear Science and Technology Organisation,162751.0,"DEPARTMENT OF INDUSTRY, INNOVATION, CLIMATE CHANGE, SCIENCE, RESEARCH AND TERTIARY EDUCATION FOR PAYMENT TO 
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION DEPARTMENT OF INDUSTRY, INNOVATION, CLIMATE CHANGE, SCIENCE, RESEARCH AND TERTIARY EDUCATION FOR PAYMENT TO 
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",8.0,31.0,True
ANSTO / Atomic Energy Commission,science_agency,2014,2014 No2 C2014C00162.DOCX,Australian Nuclear Science and Technology Organisation,48500.0,Payments to CAC Act bodies:,6.0,79.0,True
ANSTO / Atomic Energy Commission,science_agency,2014,2014 No2 C2014C00162.DOCX,"DEPARTMENT OF INDUSTRY, INNOVATION, CLIMATE CHANGE, SCIENCE, RESEARCH AND TERTIARY EDUCATION FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",26054.0,"DEPARTMENT OF INDUSTRY, INNOVATION, CLIMATE CHANGE, SCIENCE, RESEARCH AND TERTIARY EDUCATION DEPARTMENT OF INDUSTRY, INNOVATION, CLIMATE CHANGE, SCIENCE, RESEARCH AND TERTIARY EDUCATION",7.0,10.0,True
ANSTO / Atomic Energy Commission,science_agency,2014,2014 No4 C2014A00020.docx,Australian Nuclear Science and Technology Organisation,19071.0,Non-operating Non-operating Non-operating,1.0,516.0,True
ANSTO / Atomic Energy Commission,science_agency,2014,2014 No4 C2014A00020.docx,"DEPARTMENT OF INDUSTRY FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",19071.0,Non-operating Non-operating Non-operating,1.0,544.0,True
ANSTO / Atomic Energy Commission,science_agency,2014,2014 No5 C2014A00056.docx,Total: Australian Nuclear Science and Technology Organisation,260.0,"DEPARTMENT OF INDUSTRY FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION DEPARTMENT OF INDUSTRY FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",0.0,651.0,True
ANSTO / Atomic Energy Commission,science_agency,2015,2015 No1 C2014A00063.docx,Total: Australian Nuclear Science and Technology Organisation,162751.0,"DEPARTMENT OF INDUSTRY FOR PAYMENT TO 
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION DEPARTMENT OF INDUSTRY FOR PAYMENT TO 
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",11.0,21.0,True
ANSTO / Atomic Energy Commission,science_agency,2015,2015 No2 C2014A00064.docx,Australian Nuclear Science and Technology Organisation,93690.0,Payments to CAC Act bodies:,2.0,767.0,True
