country,year,source_file,file_path,missing_agencies
Australia,1995,1995 No2 C1994A00089.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1995 No2 C1994A00089.docx,Australian Research Council (ARC)
Australia,1995,1995 No3 C1995A00027.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1995 No3 C1995A00027.docx,Australian Research Council (ARC)
Australia,1995,1995 No4 C1995A00028.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1995 No4 C1995A00028.docx,Australian Research Council (ARC)
Australia,1996,1996  No4C1995A00158.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1996  No4C1995A00158.docx,Australian Research Council (ARC)
Australia,1996,1996 DEPT C1995A00062.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1996 DEPT C1995A00062.docx,Australian Research Council (ARC)
Australia,1996,1996 DEPT C1995A00159.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1996 DEPT C1995A00159.docx,Australian Research Council (ARC)
Australia,1996,1996 No1 C1995A00060.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1996 No1 C1995A00060.docx,Australian Research Council (ARC)
Australia,1996,1996 No2 C1995A00061.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1996 No2 C1995A00061.docx,Australian Research Council (ARC)
Australia,1996,1996 No3 C1995A00157.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1996 No3 C1995A00157.docx,Australian Research Council (ARC)
Australia,1997,1997 DEPT C1996A00067.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1997 DEPT C1996A00067.docx,Australian Research Council (ARC)
Australia,1997,1997 DEPT C1997A00037.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1997 DEPT C1997A00037.docx,Australian Research Council (ARC)
Australia,1997,1997 No1 C1996A00065.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1997 No1 C1996A00065.docx,Australian Research Council (ARC)
Australia,1997,1997 No2 C1996A00066.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1997 No2 C1996A00066.docx,Australian Research Council (ARC)
Australia,1997,1997 No3 C1997A00035.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1997 No3 C1997A00035.docx,Australian Research Council (ARC)
Australia,1997,1997 No4 C1997A00036.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1997 No4 C1997A00036.docx,Australian Research Council (ARC)
Australia,1998,1998 DEPT C1997A00088.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1998 DEPT C1997A00088.docx,Australian Research Council (ARC)
Australia,1998,1998 DEPT C1998A00007.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1998 DEPT C1998A00007.docx,Australian Research Council (ARC)
Australia,1998,1998 No1 C1997A00089.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1998 No1 C1997A00089.docx,Australian Research Council (ARC)
Australia,1998,1998 No2 C1997A00090.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1998 No2 C1997A00090.docx,Australian Research Council (ARC)
Australia,1998,1998 No3 C1998A00005.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1998 No3 C1998A00005.docx,Australian Research Council (ARC)
Australia,1998,1998 No4 C1998A00006.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1998 No4 C1998A00006.docx,Australian Research Council (ARC)
Australia,1999,1999 DEPT C1998A00072.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 DEPT C1998A00072.docx,Australian Research Council (ARC)
Australia,1999,1999 DEPT C1999A00023.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 DEPT C1999A00023.docx,Australian Research Council (ARC)
Australia,1999,1999 No1 C1998A00070.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No1 C1998A00070.docx,Australian Research Council (ARC)
Australia,1999,1999 No1 SUPPL C2004A00545.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No1 SUPPL C2004A00545.doc,Australian Research Council (ARC)
Australia,1999,1999 No1 SUPPL C2004A00545.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No1 SUPPL C2004A00545.docx,Australian Research Council (ARC)
Australia,1999,1999 No2 C1998A00071.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No2 C1998A00071.docx,Australian Research Council (ARC)
Australia,1999,1999 No2 SUPPL C2004A00546.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No2 SUPPL C2004A00546.doc,Australian Research Council (ARC)
Australia,1999,1999 No2 SUPPL C2004A00546.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No2 SUPPL C2004A00546.docx,Australian Research Council (ARC)
Australia,1999,1999 No3 C1999A00024.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No3 C1999A00024.docx,Australian Research Council (ARC)
Australia,1999,1999 No4 C1999A00025.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1999 No4 C1999A00025.docx,Australian Research Council (ARC)
Australia,1980,1980 No1 C2004A02154.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1980 No1 C2004A02154.docx,NHMRC / Medical Research Fund
Australia,1980,1980 No2 C2004A02155.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1980 No2 C2004A02155.docx,NHMRC / Medical Research Fund
Australia,1980,1980 No3 C2004A02262.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1980 No3 C2004A02262.docx,NHMRC / Medical Research Fund
Australia,1980,1980 No4 C2004A02263.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1980 No4 C2004A02263.docx,NHMRC / Medical Research Fund
Australia,2003,2003 DEPT C2004A00996.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 DEPT C2004A00996.doc,NHMRC / Medical Research Fund
Australia,2003,2003 DEPT C2004A00996.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 DEPT C2004A00996.docx,NHMRC / Medical Research Fund
Australia,2003,2003 No1 C2008C00466.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No1 C2008C00466.doc,NHMRC / Medical Research Fund
Australia,2003,2003 No1 C2008C00466.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No1 C2008C00466.docx,NHMRC / Medical Research Fund
Australia,2003,2003 No2 C2004A00995.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No2 C2004A00995.doc,NHMRC / Medical Research Fund
Australia,2003,2003 No2 C2004A00995.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No2 C2004A00995.docx,NHMRC / Medical Research Fund
Australia,2003,2003 No3 C2004A01100.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No3 C2004A01100.doc,NHMRC / Medical Research Fund
Australia,2003,2003 No3 C2004A01100.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No3 C2004A01100.docx,NHMRC / Medical Research Fund
Australia,2003,2003 No4 C2004A01101.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No4 C2004A01101.doc,NHMRC / Medical Research Fund
Australia,2003,2003 No4 C2004A01101.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2003 No4 C2004A01101.docx,NHMRC / Medical Research Fund
Australia,2004,2004 DEPT C2004A01141.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 DEPT C2004A01141.doc,NHMRC / Medical Research Fund
Australia,2004,2004 DEPT C2004A01141.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 DEPT C2004A01141.docx,NHMRC / Medical Research Fund
Australia,2004,2004 DEPT C2004A01274.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 DEPT C2004A01274.doc,NHMRC / Medical Research Fund
Australia,2004,2004 DEPT C2004A01274.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 DEPT C2004A01274.docx,NHMRC / Medical Research Fund
Australia,2004,2004 No1 C2008C00465.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No1 C2008C00465.doc,NHMRC / Medical Research Fund
Australia,2004,2004 No1 C2008C00465.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No1 C2008C00465.docx,NHMRC / Medical Research Fund
Australia,2004,2004 No2 C2008C00469.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No2 C2008C00469.doc,NHMRC / Medical Research Fund
Australia,2004,2004 No2 C2008C00469.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No2 C2008C00469.docx,NHMRC / Medical Research Fund
Australia,2004,2004 No3 C2004A01272.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No3 C2004A01272.docx,NHMRC / Medical Research Fund
Australia,2004,2004 No4 C2008C00158.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No4 C2008C00158.doc,NHMRC / Medical Research Fund
Australia,2004,2004 No4 C2008C00158.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No4 C2008C00158.docx,NHMRC / Medical Research Fund
Australia,2004,2004 No5 C2004A01318.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No5 C2004A01318.doc,NHMRC / Medical Research Fund
Australia,2004,2004 No5 C2004A01318.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No5 C2004A01318.docx,NHMRC / Medical Research Fund
Australia,2004,2004 No6 C2004A01319.doc,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No6 C2004A01319.doc,NHMRC / Medical Research Fund
Australia,2004,2004 No6 C2004A01319.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2004 No6 C2004A01319.docx,NHMRC / Medical Research Fund
